timestamp,site_id,building_id,asset_id,asset_type,temperature,vibration,pressure,power_consumption,statistical_anomaly,isolation_forest_anomaly,autoencoder_anomaly,cluster_anomaly,change_point_signal,anomaly_score,severity,primary_reason
2026-01-06 09:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.531,0.15,1.594,113.258,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-07 10:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.797,0.144,1.622,103.544,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-09 14:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.785,0.263,1.498,97.329,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-12 15:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.482,0.092,1.519,107.389,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-13 12:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.012,0.172,1.542,216.54,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-13 15:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.108,0.08,1.457,96.82,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-16 08:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.041,0.112,1.586,110.149,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-19 17:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.839,0.089,1.552,94.715,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-21 16:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.877,0.181,1.764,275.309,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-22 17:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.97,0.199,1.516,274.855,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-23 08:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.495,0.259,1.511,91.612,1,1,0,0,0,2,Watch,Excessive vibration
2026-01-23 13:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.368,0.22,1.539,274.664,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-01-24 09:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.478,0.088,1.646,58.155,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-27 13:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.392,0.09,1.555,95.009,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-27 17:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.014,0.052,1.467,86.606,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-28 18:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.556,0.114,1.54,93.159,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-29 12:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.8,0.153,1.746,87.81,1,1,0,0,0,2,Watch,Abnormal pressure
2026-01-29 20:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.537,0.789,1.422,11.72,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-30 09:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.992,0.136,1.784,94.834,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-30 13:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.294,0.056,1.382,87.835,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-02 08:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.793,0.148,1.715,90.971,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-02 13:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.729,0.135,1.622,107.352,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-04 10:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.689,0.151,1.66,110.681,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-04 13:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.543,0.124,1.503,107.035,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-04 14:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.265,0.153,1.578,106.251,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-04 14:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.748,0.112,1.629,97.906,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-06 08:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.241,0.139,1.581,96.314,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-10 11:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.492,0.082,1.512,87.324,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-10 12:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.141,1.064,1.457,90.022,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-13 09:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.163,0.136,1.617,103.719,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-15 03:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,21.814,0.081,1.57,39.004,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-17 11:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.197,0.274,1.491,104.3,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-17 12:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.757,0.137,1.528,105.14,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-18 17:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.135,0.822,1.468,83.231,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-19 09:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.191,0.176,1.257,105.998,1,1,0,0,0,2,Watch,Abnormal pressure
2026-02-20 08:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.362,0.958,1.443,89.929,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-21 08:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.906,0.949,1.387,63.378,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-23 06:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.37,0.463,1.545,58.333,1,1,0,0,0,2,Watch,Excessive vibration
2026-02-23 14:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.504,0.173,1.729,110.775,1,1,0,0,0,2,Watch,Abnormal pressure
2026-02-24 13:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.404,0.141,1.638,106.437,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-02-26 10:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.86,0.193,1.558,165.44,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-02 16:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.29,0.123,1.551,104.626,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-03 12:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.247,0.085,1.456,97.917,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-04 11:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.003,0.128,1.718,99.357,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-04 23:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,21.24,0.26,1.636,49.66,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-05 08:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.487,0.271,1.382,81.166,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-05 10:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.308,0.109,1.631,101.102,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-05 12:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.095,0.117,1.611,104.291,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-05 17:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.17,0.081,1.482,84.883,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-08 10:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.938,0.078,1.419,63.013,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-09 10:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.129,0.81,1.364,90.128,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-10 12:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.271,0.092,1.446,77.586,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-11 15:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.676,0.087,1.473,95.178,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-12 14:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.332,0.262,1.567,90.702,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-13 16:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.868,0.069,1.471,92.675,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 03:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.249,0.382,1.561,42.857,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 04:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.295,0.407,1.732,11.154,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 04:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.788,0.28,1.671,10.461,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-15 04:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.911,0.424,1.418,7.675,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 05:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.223,0.49,1.595,9.656,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 05:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.562,0.427,1.615,8.484,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 05:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.395,0.46,1.684,9.709,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-15 06:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.506,0.482,1.632,12.008,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-15 06:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,,0.556,1.685,11.129,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 06:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.758,0.467,1.629,10.982,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 06:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.827,0.546,1.489,14.002,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 07:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.816,0.379,1.589,14.198,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-15 07:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.402,0.458,1.647,12.841,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 07:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.181,0.476,1.616,10.591,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 07:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.766,0.541,1.534,12.239,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-15 08:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.916,0.531,1.665,64.483,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 08:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.351,0.483,1.66,75.268,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-15 08:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.107,0.533,1.72,63.77,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-15 08:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.126,0.643,1.618,67.704,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 09:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.381,0.48,1.551,64.969,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 09:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.838,,1.767,77.256,1,0,1,0,0,2,Watch,Abnormal pressure
2026-03-15 09:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.002,0.697,1.591,63.583,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 09:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.362,0.675,1.621,64.961,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 10:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.277,0.694,1.713,68.79,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 10:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.846,0.486,1.466,71.859,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 10:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.937,0.582,1.634,68.904,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 10:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,28.008,0.577,1.756,61.476,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 11:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.481,0.823,1.727,86.467,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-15 11:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,30.154,0.463,1.614,68.281,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 11:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.743,0.724,1.702,77.966,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 11:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,29.758,0.513,1.706,66.709,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-15 12:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.106,0.083,1.445,61.939,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-17 08:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.813,0.161,1.68,86.262,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-18 14:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.528,0.258,1.422,94.983,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-22 10:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.91,0.12,1.73,57.179,1,0,1,0,0,2,Watch,Abnormal pressure
2026-03-22 21:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,21.964,0.779,1.474,10.793,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-23 08:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,,0.113,1.624,106.943,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-23 11:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.323,0.151,1.498,99.349,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-26 06:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.084,0.084,1.65,46.15,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-26 19:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.605,0.337,1.633,10.769,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-26 21:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,21.692,0.389,1.562,7.692,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-26 21:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.024,0.411,1.468,8.739,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-26 21:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,21.505,0.309,1.705,12.325,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-26 21:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.514,0.357,1.443,10.411,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-26 23:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.843,0.542,1.556,9.937,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 00:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.4,0.531,1.487,8.49,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 00:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.412,0.6,1.399,8.987,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-27 00:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.525,0.472,1.575,10.152,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-27 00:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.21,0.471,1.549,7.793,1,0,1,1,1,4,Critical,Excessive vibration
2026-03-27 01:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.116,0.591,1.659,8.89,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 01:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.94,0.527,1.717,10.699,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 01:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.034,0.473,,51.103,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 01:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.879,0.484,1.677,6.315,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 02:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.789,0.609,1.701,11.746,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 02:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.948,0.466,1.733,10.713,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 02:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.557,0.444,1.447,11.935,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 02:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.124,0.497,1.572,7.64,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-27 03:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,22.67,0.512,1.645,52.3,1,1,0,0,0,2,Watch,Excessive vibration
2026-03-27 03:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.546,0.632,1.609,14.986,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 03:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.144,0.616,1.831,11.701,1,1,1,1,0,4,Critical,Excessive vibration
2026-03-27 03:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.332,0.612,1.709,46.11,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 04:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.085,0.733,1.536,12.48,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 04:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.192,0.497,1.631,10.467,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 04:30:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.624,0.532,1.494,9.933,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 04:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.264,0.657,1.635,10.86,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-27 05:00:00,SITE_01,BLDG_02,ASSET_006,Chiller,24.987,0.592,1.633,6.146,1,1,1,1,0,4,Critical,Excessive vibration
2026-03-27 05:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,27.304,0.819,1.519,11.483,1,1,1,1,0,4,Critical,Excessive vibration
2026-03-27 13:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,26.825,0.158,1.691,112.412,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-31 08:45:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.474,0.118,1.535,99.88,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-03-31 16:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,25.192,0.228,1.436,226.27,1,1,1,0,0,3,Anomaly,Sudden power deviation
2026-03-31 17:15:00,SITE_01,BLDG_02,ASSET_006,Chiller,23.846,0.113,1.596,80.431,0,1,1,0,0,2,Watch,Multivariate abnormal behavior
2026-01-10 23:15:00,SITE_01,BLDG_02,ASSET_007,AHU,20.684,0.366,0.955,10.142,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-11 00:00:00,SITE_01,BLDG_02,ASSET_007,AHU,19.925,0.452,1.13,17.093,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-11 01:15:00,SITE_01,BLDG_02,ASSET_007,AHU,,0.455,1.108,9.952,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-11 02:00:00,SITE_01,BLDG_02,ASSET_007,AHU,20.977,0.494,1.013,10.53,1,0,1,1,0,3,Anomaly,Excessive vibration
2026-01-11 02:15:00,SITE_01,BLDG_02,ASSET_007,AHU,19.112,0.439,1.003,16.262,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-11 02:30:00,SITE_01,BLDG_02,ASSET_007,AHU,21.372,0.496,0.956,9.901,1,1,1,1,0,4,Critical,Excessive vibration
2026-01-11 02:45:00,SITE_01,BLDG_02,ASSET_007,AHU,,0.475,0.767,9.89,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-18 13:30:00,SITE_01,BLDG_02,ASSET_007,AHU,24.968,0.115,0.807,55.211,1,0,1,0,0,2,Watch,Sudden power deviation
2026-01-26 09:30:00,SITE_01,BLDG_02,ASSET_007,AHU,25.053,0.055,0.674,29.763,1,0,0,0,1,2,Watch,Abnormal pressure
2026-02-01 16:00:00,SITE_01,BLDG_02,ASSET_007,AHU,24.682,0.155,1.031,14.768,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-01 18:00:00,SITE_01,BLDG_02,ASSET_007,AHU,23.038,0.231,0.933,17.331,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-01 22:30:00,SITE_01,BLDG_02,ASSET_007,AHU,20.589,0.518,0.866,10.378,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-09 10:15:00,SITE_01,BLDG_02,ASSET_007,AHU,24.987,0.459,1.035,23.766,1,0,1,0,0,2,Watch,Excessive vibration
2026-03-02 15:45:00,SITE_01,BLDG_02,ASSET_007,AHU,25.16,0.181,0.885,22.273,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-02 16:15:00,SITE_01,BLDG_02,ASSET_007,AHU,23.723,0.295,1.092,24.626,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-02 16:30:00,SITE_01,BLDG_02,ASSET_007,AHU,23.762,0.29,1.098,29.852,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-02 16:45:00,SITE_01,BLDG_02,ASSET_007,AHU,24.256,0.22,1.04,34.405,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-02 17:00:00,SITE_01,BLDG_02,ASSET_007,AHU,24.763,0.282,1.055,29.87,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-02 17:15:00,SITE_01,BLDG_02,ASSET_007,AHU,23.894,0.293,1.02,24.923,1,0,0,0,1,2,Watch,Excessive vibration
2026-03-02 17:30:00,SITE_01,BLDG_02,ASSET_007,AHU,23.055,0.305,1.049,28.195,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-02 21:45:00,SITE_01,BLDG_02,ASSET_007,AHU,21.073,0.498,0.815,16.486,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-10 13:00:00,SITE_01,BLDG_02,ASSET_007,AHU,25.202,0.534,1.047,25.312,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-03-23 22:30:00,SITE_01,BLDG_02,ASSET_007,AHU,20.534,0.693,1.04,14.326,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-31 09:45:00,SITE_01,BLDG_02,ASSET_008,AHU,25.645,0.453,0.951,13.387,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-03 14:00:00,SITE_01,BLDG_02,ASSET_008,AHU,25.778,0.367,0.94,29.946,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-05 13:30:00,SITE_01,BLDG_02,ASSET_008,AHU,26.987,0.37,1.197,23.963,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-09 00:30:00,SITE_01,BLDG_02,ASSET_008,AHU,20.889,0.264,1.09,15.563,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-09 01:15:00,SITE_01,BLDG_02,ASSET_008,AHU,21.645,0.176,0.992,8.649,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-09 02:00:00,SITE_01,BLDG_02,ASSET_008,AHU,21.373,0.276,0.965,14.619,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-09 02:15:00,SITE_01,BLDG_02,ASSET_008,AHU,20.994,0.239,0.96,17.491,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-09 02:30:00,SITE_01,BLDG_02,ASSET_008,AHU,21.742,0.193,0.966,13.029,1,0,0,0,1,2,Watch,Excessive vibration
2026-02-09 08:00:00,SITE_01,BLDG_02,ASSET_008,AHU,26.769,0.411,0.992,25.674,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-09 08:15:00,SITE_01,BLDG_02,ASSET_008,AHU,25.782,0.508,0.995,25.659,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-09 08:30:00,SITE_01,BLDG_02,ASSET_008,AHU,26.481,0.4,0.909,28.009,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-02-09 08:45:00,SITE_01,BLDG_02,ASSET_008,AHU,26.311,0.341,1.086,29.127,1,0,1,0,0,2,Watch,Excessive vibration
2026-02-09 09:00:00,SITE_01,BLDG_02,ASSET_008,AHU,27.907,0.474,0.855,27.218,1,1,1,0,1,4,Critical,Excessive vibration
2026-02-09 09:15:00,SITE_01,BLDG_02,ASSET_008,AHU,26.223,0.511,1.0,28.883,1,0,1,0,1,3,Anomaly,Excessive vibration
2026-03-12 12:45:00,SITE_01,BLDG_02,ASSET_008,AHU,26.093,0.102,0.976,51.348,1,0,1,0,0,2,Watch,Sudden power deviation
2026-03-14 08:45:00,SITE_01,BLDG_02,ASSET_008,AHU,24.861,0.491,0.986,15.833,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-03 16:00:00,SITE_01,BLDG_02,ASSET_009,Pump,24.548,0.218,3.92,10.042,1,0,1,0,0,2,Watch,Abnormal pressure
2026-01-04 11:30:00,SITE_01,BLDG_02,ASSET_009,Pump,25.967,0.255,4.724,22.247,1,0,1,0,0,2,Watch,Sudden power deviation
2026-01-08 18:15:00,SITE_01,BLDG_02,ASSET_009,Pump,23.628,1.185,4.257,10.482,1,1,1,1,0,4,Critical,Excessive vibration
2026-01-09 09:00:00,SITE_01,BLDG_02,ASSET_009,Pump,24.682,0.372,4.545,13.912,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-09 09:45:00,SITE_01,BLDG_02,ASSET_009,Pump,25.154,0.379,4.494,14.774,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-09 10:15:00,SITE_01,BLDG_02,ASSET_009,Pump,26.117,0.382,4.396,13.322,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-09 10:30:00,SITE_01,BLDG_02,ASSET_009,Pump,24.581,0.47,4.814,13.082,1,1,1,1,0,4,Critical,Excessive vibration
2026-01-09 10:45:00,SITE_01,BLDG_02,ASSET_009,Pump,25.503,0.444,4.265,12.851,1,0,1,0,0,2,Watch,Excessive vibration
2026-01-09 11:00:00,SITE_01,BLDG_02,ASSET_009,Pump,26.156,0.505,4.774,14.488,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-09 11:15:00,SITE_01,BLDG_02,ASSET_009,Pump,25.215,0.566,4.418,12.896,1,1,1,0,0,3,Anomaly,Excessive vibration
2026-01-09 11:30:00,SITE_01,BLDG_02,ASSET_009,Pump,25.706,0.444,4.416,10.624,1,0,1,0,0,2,Watch,Excessive vibration
